"lek.song.type","lek","segment","obs1","obs2"
"SUR-D2","SUR",12,"s","s"
"SUR-D2","SUR",13,"s","s"
"SUR-D2","SUR",14,"s","s"
"SUR-D2","SUR",15,"s","s"
"SUR-D2","SUR",16,"s","s"
"SUR-D2","SUR",17,"f","f"
"SUR-D2","SUR",18,"f","f"
"SUR-D2","SUR",19,"f","f"
"SUR-D2","SUR",20,"f","f"
"SUR-F1","SUR",1,"p","p"
"SUR-F1","SUR",2,"p","p"
"SUR-F1","SUR",3,"p","p"
"SUR-F1","SUR",4,"p","p"
"SUR-F1","SUR",5,"p","p"
"SUR-F1","SUR",6,"f","f"
"SUR-F1","SUR",7,"f","f"
"SUR-F1","SUR",8,"f","f"
"SUR-F1","SUR",9,"f","f"
"SUR-F1","SUR",10,"p","p"
"SUR-F1","SUR",11,"p","p"
"SUR-F1","SUR",12,"p","p"
"SUR-F1","SUR",13,"f","f"
"SUR-F1","SUR",14,"f","f"
"SUR-F1","SUR",15,"f","f"
"SUR-F1","SUR",16,"p","p"
"SUR-F1","SUR",17,"p","p"
"SUR-F1","SUR",18,"p","p"
"SUR-F1","SUR",19,"p","p"
"SUR-F1","SUR",20,"p","p"
"SUR-F1","SUR",1,"p","p"
"SUR-F1","SUR",2,"p","p"
"SUR-F1","SUR",3,"p","p"
"SUR-F1","SUR",4,"p","p"
"SUR-F1","SUR",5,"p","p"
"SUR-F1","SUR",6,"f","f"
"SUR-F1","SUR",7,"f","f"
"SUR-F1","SUR",8,"f","f"
"SUR-F1","SUR",9,"f","f"
"SUR-F1","SUR",10,"p","p"
"SUR-F1","SUR",11,"p","p"
"SUR-F1","SUR",12,"p","p"
"SUR-F1","SUR",13,"f","f"
"SUR-F1","SUR",14,"f","f"
"SUR-F1","SUR",15,"f","f"
"SUR-F1","SUR",16,"p","p"
"SUR-F1","SUR",17,"p","p"
"SUR-F1","SUR",18,"p","p"
"SUR-F1","SUR",19,"p","p"
"SUR-F1","SUR",20,"p","p"
"SUR-F1","SUR",1,"p","p"
"SUR-F1","SUR",2,"p","p"
"SUR-F1","SUR",3,"p","p"
"SUR-F1","SUR",4,"p","p"
"SUR-F1","SUR",5,"f","f"
"SUR-F1","SUR",6,"f","f"
"SUR-F1","SUR",7,"f","f"
"SUR-F1","SUR",8,"f","f"
"SUR-F1","SUR",9,"f","f"
"SUR-F1","SUR",10,"p","p"
"SUR-F1","SUR",11,"p","p"
"SUR-F1","SUR",12,"f","f"
"SUR-F1","SUR",13,"f","f"
"SUR-F1","SUR",14,"f","f"
"SUR-F1","SUR",15,"f","f"
"SUR-F1","SUR",16,"p","p"
"SUR-F1","SUR",17,"p","p"
"SUR-F1","SUR",18,"p","p"
"SUR-F1","SUR",19,"p","p"
"SUR-F1","SUR",20,"p","p"
"SUR-F1","SUR",1,"p","p"
"SUR-F1","SUR",2,"p","p"
"SUR-F1","SUR",3,"p","p"
"SUR-F1","SUR",4,"p","p"
"SUR-F1","SUR",5,"p","p"
"SUR-F1","SUR",6,"f","f"
"SUR-F1","SUR",7,"f","f"
"SUR-F1","SUR",8,"f","f"
"SUR-F1","SUR",9,"f","f"
"SUR-F1","SUR",10,"f","f"
"SUR-F1","SUR",11,"p","p"
"SUR-F1","SUR",12,"p","p"
"SUR-F1","SUR",13,"f","f"
"SUR-F1","SUR",14,"f","f"
"SUR-F1","SUR",15,"f","f"
"SUR-F1","SUR",16,"f","f"
"SUR-F1","SUR",17,"p","p"
"SUR-F1","SUR",18,"p","p"
"SUR-F1","SUR",19,"p","p"
"SUR-F1","SUR",20,"p","p"
"SUR-I1","SUR",1,"p","p"
"SUR-I1","SUR",2,"p","p"
"SUR-I1","SUR",3,"p","p"
"SUR-I1","SUR",4,"p","p"
"SUR-I1","SUR",5,"p","p"
"SUR-I1","SUR",6,"p","p"
"SUR-I1","SUR",7,"f","f"
"SUR-I1","SUR",8,"f","f"
"SUR-I1","SUR",9,"f","f"
"SUR-I1","SUR",10,"f","f"
"SUR-I1","SUR",11,"p","p"
"SUR-I1","SUR",12,"p","p"
"SUR-I1","SUR",13,"p","p"
"SUR-I1","SUR",14,"p","p"
"SUR-I1","SUR",15,"p","p"
"SUR-I1","SUR",16,"p","p"
"SUR-I1","SUR",17,"p","p"
"SUR-I1","SUR",18,"p","p"
"SUR-I1","SUR",19,"p","p"
"SUR-I1","SUR",20,"p","p"
"SUR-I1","SUR",1,"p","p"
"SUR-I1","SUR",2,"p","p"
"SUR-I1","SUR",3,"p","p"
"SUR-I1","SUR",4,"p","p"
"SUR-I1","SUR",5,"p","p"
"SUR-I1","SUR",6,"p","p"
"SUR-I1","SUR",7,"f","f"
"SUR-I1","SUR",8,"f","f"
"SUR-I1","SUR",9,"f","f"
"SUR-I1","SUR",10,"f","f"
"SUR-I1","SUR",11,"f","f"
"SUR-I1","SUR",12,"p","p"
"SUR-I1","SUR",13,"p","p"
"SUR-I1","SUR",14,"p","p"
"SUR-I1","SUR",15,"p","p"
"SUR-I1","SUR",16,"p","p"
"SUR-I1","SUR",17,"p","p"
"SUR-I1","SUR",18,"p","p"
"SUR-I1","SUR",19,"p","p"
"SUR-I1","SUR",20,"p","p"
"SUR-I1","SUR",1,"p","p"
"SUR-I1","SUR",2,"p","p"
"SUR-I1","SUR",3,"p","p"
"SUR-I1","SUR",4,"p","p"
"SUR-I1","SUR",5,"p","p"
"SUR-I1","SUR",6,"p","p"
"SUR-I1","SUR",7,"p","p"
"SUR-I1","SUR",8,"f","f"
"SUR-I1","SUR",9,"f","f"
"SUR-I1","SUR",10,"f","f"
"SUR-I1","SUR",11,"p","p"
"SUR-I1","SUR",12,"p","p"
"SUR-I1","SUR",13,"p","p"
"SUR-I1","SUR",14,"p","p"
"SUR-I1","SUR",15,"p","p"
"SUR-I1","SUR",16,"p","p"
"SUR-I1","SUR",17,"p","p"
"SUR-I1","SUR",18,"p","p"
"SUR-I1","SUR",19,"p","p"
"SUR-I1","SUR",20,"p","p"
"SUR-I1","SUR",1,"p","p"
"SUR-I1","SUR",2,"p","p"
"SUR-I1","SUR",3,"p","p"
"SUR-I1","SUR",4,"p","p"
"SUR-I1","SUR",5,"p","p"
"SUR-I1","SUR",6,"p","p"
"SUR-I1","SUR",7,"f","f"
"SUR-I1","SUR",8,"f","f"
"SUR-I1","SUR",9,"f","f"
"SUR-I1","SUR",10,"f","f"
"SUR-I1","SUR",11,"p","p"
"SUR-I1","SUR",12,"p","p"
"SUR-I1","SUR",13,"p","p"
"SUR-I1","SUR",14,"p","p"
"SUR-I1","SUR",15,"p","p"
"SUR-I1","SUR",16,"p","p"
"SUR-I1","SUR",17,"p","p"
"SUR-I1","SUR",18,"p","p"
"SUR-I1","SUR",19,"p","p"
"SUR-I1","SUR",20,"p","p"
"SUR-E3","SUR",1,"p","p"
"SUR-E3","SUR",2,"p","p"
"SUR-E3","SUR",3,"p","p"
"SUR-E3","SUR",4,"p","p"
"SUR-E3","SUR",5,"p","p"
"SUR-E3","SUR",6,"p","f"
"SUR-E3","SUR",7,"f","f"
"SUR-E3","SUR",8,"f","m"
"SUR-E3","SUR",9,"f","m"
"SUR-E3","SUR",10,"f","m"
"SUR-E3","SUR",11,"f","m"
"SUR-E3","SUR",12,"f","f"
"SUR-E3","SUR",13,"f","f"
"SUR-E3","SUR",14,"f","f"
"SUR-E3","SUR",15,"f","f"
"SUR-E3","SUR",16,"f","f"
"SUR-E3","SUR",17,"f","f"
"SUR-E3","SUR",18,"f","f"
"SUR-E3","SUR",19,"f","f"
"SUR-E3","SUR",20,"f","f"
"SUR-E3","SUR",1,"p","p"
"SUR-E3","SUR",2,"p","p"
"SUR-E3","SUR",3,"p","p"
"SUR-E3","SUR",4,"p","p"
"SUR-E3","SUR",5,"p","p"
"SUR-E3","SUR",6,"f","f"
"SUR-E3","SUR",7,"f","f"
"SUR-E3","SUR",8,"f","f"
"SUR-E3","SUR",9,"f","f"
"SUR-E3","SUR",10,"f","f"
"SUR-E3","SUR",11,"f","f"
"SUR-E3","SUR",12,"f","f"
"SUR-E3","SUR",13,"f","f"
"SUR-E3","SUR",14,"p","f"
"SUR-E3","SUR",15,"p","f"
"SUR-E3","SUR",16,"p","f"
"SUR-E3","SUR",17,"p","f"
"SUR-E3","SUR",18,"p","f"
"SUR-E3","SUR",19,"p","f"
"SUR-E3","SUR",20,"p","f"
"SUR-E3","SUR",1,"p","p"
"SUR-E3","SUR",2,"p","p"
"SUR-E3","SUR",3,"p","p"
"SUR-E3","SUR",4,"p","p"
"SUR-E3","SUR",5,"p","p"
"SUR-E3","SUR",6,"f","f"
"SUR-E3","SUR",7,"f","f"
"SUR-E3","SUR",8,"f","f"
"SUR-E3","SUR",9,"f","f"
"SUR-E3","SUR",10,"f","f"
"SUR-E3","SUR",11,"f","f"
"SUR-E3","SUR",12,"f","f"
"SUR-E3","SUR",13,"f","f"
"SUR-E3","SUR",14,"f","f"
"SUR-E3","SUR",15,"f","f"
"SUR-E3","SUR",16,"f","f"
"SUR-E3","SUR",17,"f","f"
"SUR-E3","SUR",18,"f","f"
"SUR-E3","SUR",19,"f","f"
"SUR-E3","SUR",20,"f","f"
"SUR-E3","SUR",1,"p","p"
"SUR-E3","SUR",2,"p","p"
"SUR-E3","SUR",3,"p","p"
"SUR-E3","SUR",4,"p","p"
"SUR-E3","SUR",5,"p","p"
"SUR-E3","SUR",6,"f","f"
"SUR-E3","SUR",7,"f","f"
"SUR-E3","SUR",8,"f","f"
"SUR-E3","SUR",9,"f","f"
"SUR-E3","SUR",10,"f","f"
"SUR-E3","SUR",11,"f","f"
"SUR-E3","SUR",12,"f","f"
"SUR-E3","SUR",13,"f","f"
"SUR-E3","SUR",14,"f","f"
"SUR-E3","SUR",15,"f","f"
"SUR-E3","SUR",16,"f","f"
"SUR-E3","SUR",17,"f","f"
"SUR-E3","SUR",18,"f","f"
"SUR-E3","SUR",19,"f","f"
"SUR-E3","SUR",20,"f","f"
"SUR-L1","SUR",1,"p","p"
"SUR-L1","SUR",2,"p","p"
"SUR-L1","SUR",3,"p","p"
"SUR-L1","SUR",4,"p","p"
"SUR-L1","SUR",5,"p","p"
"SUR-L1","SUR",6,"p","p"
"SUR-L1","SUR",7,"f","f"
"SUR-L1","SUR",8,"f","f"
"SUR-L1","SUR",9,"f","f"
"SUR-L1","SUR",10,"f","f"
"SUR-L1","SUR",11,"f","f"
"SUR-L1","SUR",12,"f","f"
"SUR-L1","SUR",13,"f","f"
"SUR-L1","SUR",14,"f","f"
"SUR-L1","SUR",15,"p","p"
"SUR-L1","SUR",16,"p","p"
"SUR-L1","SUR",17,"p","p"
"SUR-L1","SUR",18,"p","p"
"SUR-L1","SUR",19,"f","f"
"SUR-L1","SUR",20,"f","f"
"SUR-L1","SUR",1,"p","p"
"SUR-L1","SUR",2,"p","p"
"SUR-L1","SUR",3,"p","p"
"SUR-L1","SUR",4,"p","p"
"SUR-L1","SUR",5,"p","p"
"SUR-L1","SUR",6,"p","p"
"SUR-L1","SUR",7,"f","f"
"SUR-L1","SUR",8,"f","f"
"SUR-L1","SUR",9,"f","f"
"SUR-L1","SUR",10,"f","f"
"SUR-L1","SUR",11,"f","f"
"SUR-L1","SUR",12,"f","f"
"SUR-L1","SUR",13,"f","f"
"SUR-L1","SUR",14,"p","p"
"SUR-L1","SUR",15,"p","p"
"SUR-L1","SUR",16,"p","p"
"SUR-L1","SUR",17,"p","p"
"SUR-L1","SUR",18,"p","p"
"SUR-L1","SUR",19,"f","f"
"SUR-L1","SUR",20,"f","f"
"SUR-L1","SUR",1,"p","p"
"SUR-L1","SUR",2,"p","p"
"SUR-L1","SUR",3,"p","p"
"SUR-L1","SUR",4,"p","p"
"SUR-L1","SUR",5,"p","p"
"SUR-L1","SUR",6,"p","p"
"SUR-L1","SUR",7,"f","f"
"SUR-L1","SUR",8,"f","f"
"SUR-L1","SUR",9,"f","f"
"SUR-L1","SUR",10,"f","f"
"SUR-L1","SUR",11,"f","f"
"SUR-L1","SUR",12,"f","f"
"SUR-L1","SUR",13,"f","f"
"SUR-L1","SUR",14,"f","f"
"SUR-L1","SUR",15,"p","p"
"SUR-L1","SUR",16,"p","p"
"SUR-L1","SUR",17,"p","p"
"SUR-L1","SUR",18,"p","p"
"SUR-L1","SUR",19,"f","f"
"SUR-L1","SUR",20,"f","f"
"SUR-L1","SUR",1,"p","p"
"SUR-L1","SUR",2,"p","p"
"SUR-L1","SUR",3,"p","p"
"SUR-L1","SUR",4,"p","p"
"SUR-L1","SUR",5,"p","p"
"SUR-L1","SUR",6,"p","p"
"SUR-L1","SUR",7,"f","f"
"SUR-L1","SUR",8,"f","f"
"SUR-L1","SUR",9,"f","f"
"SUR-L1","SUR",10,"f","f"
"SUR-L1","SUR",11,"f","f"
"SUR-L1","SUR",12,"f","f"
"SUR-L1","SUR",13,"f","f"
"SUR-L1","SUR",14,"f","f"
"SUR-L1","SUR",15,"p","p"
"SUR-L1","SUR",16,"p","p"
"SUR-L1","SUR",17,"p","p"
"SUR-L1","SUR",18,"p","p"
"SUR-L1","SUR",19,"f","f"
"SUR-L1","SUR",20,"f","f"
"SUR-K2","SUR",1,"p","p"
"SUR-K2","SUR",2,"p","p"
"SUR-K2","SUR",3,"s","s"
"SUR-K2","SUR",4,"s","s"
"SUR-K2","SUR",5,"s","s"
"SUR-K2","SUR",6,"s","s"
"SUR-K2","SUR",7,"s","s"
"SUR-K2","SUR",8,"f","f"
"SUR-K2","SUR",9,"f","f"
"SUR-K2","SUR",10,"f","f"
"SUR-K2","SUR",11,"f","f"
"SUR-K2","SUR",12,"f","f"
"SUR-K2","SUR",13,"f","f"
"SUR-K2","SUR",14,"f","f"
"SUR-K2","SUR",15,"f","f"
"SUR-K2","SUR",16,"f","f"
"SUR-K2","SUR",17,"f","f"
"SUR-K2","SUR",18,"f","f"
"SUR-K2","SUR",19,"f","f"
"SUR-K2","SUR",20,"f","f"
"SUR-K2","SUR",1,"p","p"
"SUR-K2","SUR",2,"p","p"
"SUR-K2","SUR",3,"s","s"
"SUR-K2","SUR",4,"s","s"
"SUR-K2","SUR",5,"s","s"
"SUR-K2","SUR",6,"s","s"
"SUR-K2","SUR",7,"f","f"
"SUR-K2","SUR",8,"f","f"
"SUR-K2","SUR",9,"f","f"
"SUR-K2","SUR",10,"f","f"
"SUR-K2","SUR",11,"f","f"
"SUR-K2","SUR",12,"f","f"
"SUR-K2","SUR",13,"f","f"
"SUR-K2","SUR",14,"f","f"
"SUR-K2","SUR",15,"f","f"
"SUR-K2","SUR",16,"f","f"
"SUR-K2","SUR",17,"f","f"
"SUR-K2","SUR",18,"f","f"
"SUR-K2","SUR",19,"f","f"
"SUR-K2","SUR",20,"f","f"
"SUR-K2","SUR",1,"p","p"
"SUR-K2","SUR",2,"p","p"
"SUR-K2","SUR",3,"s","s"
"SUR-K2","SUR",4,"s","s"
"SUR-K2","SUR",5,"s","s"
"SUR-K2","SUR",6,"s","s"
"SUR-K2","SUR",7,"s","s"
"SUR-K2","SUR",8,"f","f"
"SUR-K2","SUR",9,"f","f"
"SUR-K2","SUR",10,"f","f"
"SUR-K2","SUR",11,"f","f"
"SUR-K2","SUR",12,"f","f"
"SUR-K2","SUR",13,"f","f"
"SUR-K2","SUR",14,"f","f"
"SUR-K2","SUR",15,"f","f"
"SUR-K2","SUR",16,"f","f"
"SUR-K2","SUR",17,"f","f"
"SUR-K2","SUR",18,"f","f"
"SUR-K2","SUR",19,"f","f"
"SUR-K2","SUR",20,"f","f"
"SUR-K2","SUR",1,"p","p"
"SUR-K2","SUR",2,"p","p"
"SUR-K2","SUR",3,"s","s"
"SUR-K2","SUR",4,"s","s"
"SUR-K2","SUR",5,"s","s"
"SUR-K2","SUR",6,"s","s"
"SUR-K2","SUR",7,"f","f"
"SUR-K2","SUR",8,"f","f"
"SUR-K2","SUR",9,"f","f"
"SUR-K2","SUR",10,"f","f"
"SUR-K2","SUR",11,"f","f"
"SUR-K2","SUR",12,"f","f"
"SUR-K2","SUR",13,"f","f"
"SUR-K2","SUR",14,"f","f"
"SUR-K2","SUR",15,"f","f"
"SUR-K2","SUR",16,"f","f"
"SUR-K2","SUR",17,"f","f"
"SUR-K2","SUR",18,"f","f"
"SUR-K2","SUR",19,"f","f"
"SUR-K2","SUR",20,"f","f"
"TR1-E1","TR1",1,"u","u"
"TR1-E1","TR1",2,"u","u"
"TR1-E1","TR1",3,"u","u"
"TR1-E1","TR1",4,"d","d"
"TR1-E1","TR1",5,"d","d"
"TR1-E1","TR1",6,"d","d"
"TR1-E1","TR1",7,"u","u"
"TR1-E1","TR1",8,"u","u"
"TR1-E1","TR1",9,"f","f"
"TR1-E1","TR1",10,"f","f"
"TR1-E1","TR1",11,"f","f"
"TR1-E1","TR1",12,"f","f"
"TR1-E1","TR1",13,"f","f"
"TR1-E1","TR1",14,"d","d"
"TR1-E1","TR1",15,"d","d"
"TR1-E1","TR1",16,"d","d"
"TR1-E1","TR1",17,"d","d"
"TR1-E1","TR1",18,"u","u"
"TR1-E1","TR1",19,"d","d"
"TR1-E1","TR1",20,"d","d"
"TR1-E1","TR1",1,"u","u"
"TR1-E1","TR1",2,"u","u"
"TR1-E1","TR1",3,"u","u"
"TR1-E1","TR1",4,"d","d"
"TR1-E1","TR1",5,"d","d"
"TR1-E1","TR1",6,"d","d"
"TR1-E1","TR1",7,"p","p"
"TR1-E1","TR1",8,"u","u"
"TR1-E1","TR1",9,"f","f"
"TR1-E1","TR1",10,"f","f"
"TR1-E1","TR1",11,"f","f"
"TR1-E1","TR1",12,"f","f"
"TR1-E1","TR1",13,"f","f"
"TR1-E1","TR1",14,"f","f"
"TR1-E1","TR1",15,"d","d"
"TR1-E1","TR1",16,"d","d"
"TR1-E1","TR1",17,"d","d"
"TR1-E1","TR1",18,"u","u"
"TR1-E1","TR1",19,"d","d"
"TR1-E1","TR1",20,"d","d"
"TR1-E1","TR1",1,"u","u"
"TR1-E1","TR1",2,"u","u"
"TR1-E1","TR1",3,"u","u"
"TR1-E1","TR1",4,"d","d"
"TR1-E1","TR1",5,"d","d"
"TR1-E1","TR1",6,"d","d"
"TR1-E1","TR1",7,"d","d"
"TR1-E1","TR1",8,"u","u"
"TR1-E1","TR1",9,"f","f"
"TR1-E1","TR1",10,"f","f"
"TR1-E1","TR1",11,"f","f"
"TR1-E1","TR1",12,"f","f"
"TR1-E1","TR1",13,"f","f"
"TR1-E1","TR1",14,"d","d"
"TR1-E1","TR1",15,"d","d"
"TR1-E1","TR1",16,"d","d"
"TR1-E1","TR1",17,"d","d"
"TR1-E1","TR1",18,"u","u"
"TR1-E1","TR1",19,"f","f"
"TR1-E1","TR1",20,"f","f"
"TR1-E1","TR1",1,"u","u"
"TR1-E1","TR1",2,"u","u"
"TR1-E1","TR1",3,"u","u"
"TR1-E1","TR1",4,"d","d"
"TR1-E1","TR1",5,"d","d"
"TR1-E1","TR1",6,"d","d"
"TR1-E1","TR1",7,"u","u"
"TR1-E1","TR1",8,"u","u"
"TR1-E1","TR1",9,"f","f"
"TR1-E1","TR1",10,"f","f"
"TR1-E1","TR1",11,"f","f"
"TR1-E1","TR1",12,"f","f"
"TR1-E1","TR1",13,"f","f"
"TR1-E1","TR1",14,"f","f"
"TR1-E1","TR1",15,"d","d"
"TR1-E1","TR1",16,"d","d"
"TR1-E1","TR1",17,"d","d"
"TR1-E1","TR1",18,"u","u"
"TR1-E1","TR1",19,"f","f"
"TR1-E1","TR1",20,"f","f"
"TR1-F1","TR1",1,"p","p"
"TR1-F1","TR1",2,"p","p"
"TR1-F1","TR1",3,"s","s"
"TR1-F1","TR1",4,"s","s"
"TR1-F1","TR1",5,"s","s"
"TR1-F1","TR1",6,"s","s"
"TR1-F1","TR1",7,"s","s"
"TR1-F1","TR1",8,"s","s"
"TR1-F1","TR1",9,"s","s"
"TR1-F1","TR1",10,"u","u"
"TR1-F1","TR1",11,"f","f"
"TR1-F1","TR1",12,"f","f"
"TR1-F1","TR1",13,"f","f"
"TR1-F1","TR1",14,"f","f"
"TR1-F1","TR1",15,"f","f"
"TR1-F1","TR1",16,"f","f"
"TR1-F1","TR1",17,"f","f"
"TR1-F1","TR1",18,"f","f"
"TR1-F1","TR1",19,"f","f"
"TR1-F1","TR1",20,"f","f"
"TR1-F1","TR1",1,"p","p"
"TR1-F1","TR1",2,"p","p"
"TR1-F1","TR1",3,"s","s"
"TR1-F1","TR1",4,"s","s"
"TR1-F1","TR1",5,"s","s"
"TR1-F1","TR1",6,"s","s"
"TR1-F1","TR1",7,"s","s"
"TR1-F1","TR1",8,"s","s"
"TR1-F1","TR1",9,"s","s"
"TR1-F1","TR1",10,"s","s"
"TR1-F1","TR1",11,"u","u"
"TR1-F1","TR1",12,"f","f"
"TR1-F1","TR1",13,"f","f"
"TR1-F1","TR1",14,"f","f"
"TR1-F1","TR1",15,"f","f"
"TR1-F1","TR1",16,"f","f"
"TR1-F1","TR1",17,"f","f"
"TR1-F1","TR1",18,"f","f"
"TR1-F1","TR1",19,"f","f"
"TR1-F1","TR1",20,"f","f"
"TR1-F1","TR1",1,"p","p"
"TR1-F1","TR1",2,"p","p"
"TR1-F1","TR1",3,"s","u"
"TR1-F1","TR1",4,"s","s"
"TR1-F1","TR1",5,"s","s"
"TR1-F1","TR1",6,"s","s"
"TR1-F1","TR1",7,"s","s"
"TR1-F1","TR1",8,"s","s"
"TR1-F1","TR1",9,"s","s"
"TR1-F1","TR1",10,"s","s"
"TR1-F1","TR1",11,"u","s"
"TR1-F1","TR1",12,"f","s"
"TR1-F1","TR1",13,"f","f"
"TR1-F1","TR1",14,"f","f"
"TR1-F1","TR1",15,"f","f"
"TR1-F1","TR1",16,"f","f"
"TR1-F1","TR1",17,"f","f"
"TR1-F1","TR1",18,"f","f"
"TR1-F1","TR1",19,"f","f"
"TR1-F1","TR1",20,"f","f"
"TR1-F1","TR1",1,"p","p"
"TR1-F1","TR1",2,"s","p"
"TR1-F1","TR1",3,"s","u"
"TR1-F1","TR1",4,"s","s"
"TR1-F1","TR1",5,"s","s"
"TR1-F1","TR1",6,"s","s"
"TR1-F1","TR1",7,"s","s"
"TR1-F1","TR1",8,"s","s"
"TR1-F1","TR1",9,"s","m"
"TR1-F1","TR1",10,"s","m"
"TR1-F1","TR1",11,"u","m"
"TR1-F1","TR1",12,"f","f"
"TR1-F1","TR1",13,"f","f"
"TR1-F1","TR1",14,"f","f"
"TR1-F1","TR1",15,"f","f"
"TR1-F1","TR1",16,"f","f"
"TR1-F1","TR1",17,"f","f"
"TR1-F1","TR1",18,"f","f"
"TR1-F1","TR1",19,"f","f"
"TR1-F1","TR1",20,"f","f"
"TR1-D3","TR1",1,"p","p"
"TR1-D3","TR1",2,"p","p"
"TR1-D3","TR1",3,"p","p"
"TR1-D3","TR1",4,"p","p"
"TR1-D3","TR1",5,"u","u"
"TR1-D3","TR1",6,"u","u"
"TR1-D3","TR1",7,"u","u"
"TR1-D3","TR1",8,"u","u"
"TR1-D3","TR1",9,"u","u"
"TR1-D3","TR1",10,"u","u"
"TR1-D3","TR1",11,"f","f"
"TR1-D3","TR1",12,"f","f"
"TR1-D3","TR1",13,"f","f"
"TR1-D3","TR1",14,"f","f"
"TR1-D3","TR1",15,"f","f"
"TR1-D3","TR1",16,"f","f"
"TR1-D3","TR1",17,"d","d"
"TR1-D3","TR1",18,"d","d"
"TR1-D3","TR1",19,"d","d"
"TR1-D3","TR1",20,"d","d"
"TR1-D3","TR1",1,"p","p"
"TR1-D3","TR1",2,"p","p"
"TR1-D3","TR1",3,"p","p"
"TR1-D3","TR1",4,"p","u"
"TR1-D3","TR1",5,"u","u"
"TR1-D3","TR1",6,"u","u"
"TR1-D3","TR1",7,"u","u"
"TR1-D3","TR1",8,"u","u"
"TR1-D3","TR1",9,"u","u"
"TR1-D3","TR1",10,"u","u"
"TR1-D3","TR1",11,"f","f"
"TR1-D3","TR1",12,"f","f"
"TR1-D3","TR1",13,"f","f"
"TR1-D3","TR1",14,"f","f"
"TR1-D3","TR1",15,"f","f"
"TR1-D3","TR1",16,"f","f"
"TR1-D3","TR1",17,"d","d"
"TR1-D3","TR1",18,"d","d"
"TR1-D3","TR1",19,"d","d"
"TR1-D3","TR1",20,"d","d"
"TR1-D3","TR1",1,"p","p"
"TR1-D3","TR1",2,"p","p"
"TR1-D3","TR1",3,"p","u"
"TR1-D3","TR1",4,"p","u"
"TR1-D3","TR1",5,"p","u"
"TR1-D3","TR1",6,"u","u"
"TR1-D3","TR1",7,"u","u"
"TR1-D3","TR1",8,"u","u"
"TR1-D3","TR1",9,"u","u"
"TR1-D3","TR1",10,"u","u"
"TR1-D3","TR1",11,"f","f"
"TR1-D3","TR1",12,"f","f"
"TR1-D3","TR1",13,"f","f"
"TR1-D3","TR1",14,"f","f"
"TR1-D3","TR1",15,"f","f"
"TR1-D3","TR1",16,"d","d"
"TR1-D3","TR1",17,"d","d"
"TR1-D3","TR1",18,"d","d"
"TR1-D3","TR1",19,"d","d"
"TR1-D3","TR1",20,"d","d"
"TR1-D3","TR1",1,"p","p"
"TR1-D3","TR1",2,"p","p"
"TR1-D3","TR1",3,"p","p"
"TR1-D3","TR1",4,"u","u"
"TR1-D3","TR1",5,"u","u"
"TR1-D3","TR1",6,"u","u"
"TR1-D3","TR1",7,"u","u"
"TR1-D3","TR1",8,"u","u"
"TR1-D3","TR1",9,"u","u"
"TR1-D3","TR1",10,"u","u"
"TR1-D3","TR1",11,"f","f"
"TR1-D3","TR1",12,"f","f"
"TR1-D3","TR1",13,"f","f"
"TR1-D3","TR1",14,"f","f"
"TR1-D3","TR1",15,"f","f"
"TR1-D3","TR1",16,"f","f"
"TR1-D3","TR1",17,"d","d"
"TR1-D3","TR1",18,"d","d"
"TR1-D3","TR1",19,"d","d"
"TR1-D3","TR1",20,"d","d"
"TR2-A2","TR2",1,"p","p"
"TR2-A2","TR2",2,"p","p"
"TR2-A2","TR2",3,"p","p"
"TR2-A2","TR2",4,"p","p"
"TR2-A2","TR2",5,"f","f"
"TR2-A2","TR2",6,"f","f"
"TR2-A2","TR2",7,"f","f"
"TR2-A2","TR2",8,"f","f"
"TR2-A2","TR2",9,"f","f"
"TR2-A2","TR2",10,"f","f"
"TR2-A2","TR2",11,"u","u"
"TR2-A2","TR2",12,"u","u"
"TR2-A2","TR2",13,"u","u"
"TR2-A2","TR2",14,"u","u"
"TR2-A2","TR2",15,"u","u"
"TR2-A2","TR2",16,"u","u"
"TR2-A2","TR2",17,"f","f"
"TR2-A2","TR2",18,"f","f"
"TR2-A2","TR2",19,"f","f"
"TR2-A2","TR2",20,"f","f"
"TR2-A2","TR2",1,"p","p"
"TR2-A2","TR2",2,"p","p"
"TR2-A2","TR2",3,"p","p"
"TR2-A2","TR2",4,"p","p"
"TR2-A2","TR2",5,"f","f"
"TR2-A2","TR2",6,"f","f"
"TR2-A2","TR2",7,"f","f"
"TR2-A2","TR2",8,"f","f"
"TR2-A2","TR2",9,"f","f"
"TR2-A2","TR2",10,"f","f"
"TR2-A2","TR2",11,"f","f"
"TR2-A2","TR2",12,"f","f"
"TR2-A2","TR2",13,"p","p"
"TR2-A2","TR2",14,"p","p"
"TR2-A2","TR2",15,"p","p"
"TR2-A2","TR2",16,"p","p"
"TR2-A2","TR2",17,"u","u"
"TR2-A2","TR2",18,"u","u"
"TR2-A2","TR2",19,"u","u"
"TR2-A2","TR2",20,"u","u"
"TR2-A2","TR2",1,"p","p"
"TR2-A2","TR2",2,"p","p"
"TR2-A2","TR2",3,"p","p"
"TR2-A2","TR2",4,"p","p"
"TR2-A2","TR2",5,"f","f"
"TR2-A2","TR2",6,"f","f"
"TR2-A2","TR2",7,"f","f"
"TR2-A2","TR2",8,"f","f"
"TR2-A2","TR2",9,"f","f"
